MAE,MSE,RMSE,R2,Vegetable
1.0882073197080462,1.8830365277486876,1.372237781052791,-0.18719171446157423,bhindi
0.0,0.0,0.0,1.0,tomato
1.150019384288926,1.757605448997858,1.3257471286025317,-1.8414572185521716,onion
0.49169725859776764,0.3475197153145921,0.5895080282019848,-0.004826190867724733,potato
1.3663795492681823,2.399090343019255,1.5488997201301493,-0.056794848617458316,brinjal
1.0441458086047095,1.6822061200326655,1.2969988897576843,-1.842930804123398,garlic
1.8915650257708776,4.96759372839449,2.2288099354575954,-2.4954785680334135,peas
2.1136669373354406,5.3665960220915725,2.31659146637718,-4.97822194816605,methi
1.3258620840962225,2.1343740964598705,1.4609497241383327,-4.1179344963288305,green_chilli
